ID,Titel,Fase ID,Fase Label,Oorzaak,Impact,Gevolg,Advies,Beschrijving,Minimale Extra Reistijd (min.),Maximale Extra Reistijd (min.),Station Codes,Station Namen,Starttijd,Geschatte Eindtijd,Eindtijd,Tijdstip collectie
6028096,Zwolle-Groningen,4,Storing voorbij,Aanrijding,3,beperkingen voorbij,,Tussen Meppel en Assen zijn de beperkingen voorbij.,,,"ASN, BL, GERP, GN, HGV, HRN, MP, ZL","Assen, Beilen, Groningen, Groningen Europapark, Haren, Hoogeveen, Meppel, Zwolle",2024-01-06T07:19:30+0100,2024-01-06T07:45:00+0100,2024-01-06T07:45:00+0100,2024-01-06T07:38:25
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T07:46:19
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T07:54:02
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T08:06:31
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T08:17:55
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T08:25:47
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T08:34:10
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T08:41:53
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T08:49:57
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T08:57:42
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T09:16:01
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T09:28:25
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T09:36:46
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T09:44:29
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T09:52:26
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T10:00:20
6028098,Utrecht-Tiel,1b,Gevolgen bekend,Defecte trein,2,verstoring treindienst,,Tussen Geldermalsen en Tiel is er een verstoring in de treindienst door een defecte trein.,,,"CL, GDM, HTN, HTNC, TL, TPSW, UT, UTLN, UTVR","Culemborg, Geldermalsen, Houten, Houten Castellum, Tiel, Tiel Passewaaij, Utrecht Centraal, Utrecht Lunetten, Utrecht Vaartsche Rijn",2024-01-06T09:34:01+0100,2024-01-06T10:15:00+0100,2024-01-06T10:15:00+0100,2024-01-06T10:00:20
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T10:16:22
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T10:24:12
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T10:32:08
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T10:39:55
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T10:47:42
6028099,Arnhem-Nijmegen,1b,Gevolgen bekend,Defecte trein,3,veel minder treinen,,Tussen Arnhem Centraal en Nijmegen rijden er veel minder treinen door een defecte trein.,,,"AH, AHZ, EST, NM, NML","Arnhem Centraal, Arnhem Zuid, Elst, Nijmegen, Nijmegen Lent",2024-01-06T10:41:03+0100,2024-01-06T11:30:00+0100,2024-01-06T11:30:00+0100,2024-01-06T10:47:42
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T10:55:26
6028099,Arnhem-Nijmegen,2,Impact bekend,Defecte trein,2,geen Intercity's,,Tussen Arnhem Centraal en Nijmegen rijden er geen Intercity's door een defecte trein.,,,"AH, AHZ, EST, NM, NML","Arnhem Centraal, Arnhem Zuid, Elst, Nijmegen, Nijmegen Lent",2024-01-06T10:41:03+0100,2024-01-06T12:45:00+0100,2024-01-06T12:45:00+0100,2024-01-06T10:55:26
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T11:09:39
6028099,Arnhem-Nijmegen,2,Impact bekend,Defecte trein,2,geen Intercity's,,Tussen Arnhem Centraal en Nijmegen rijden er geen Intercity's door een defecte trein.,,,"AH, AHZ, EST, NM, NML","Arnhem Centraal, Arnhem Zuid, Elst, Nijmegen, Nijmegen Lent",2024-01-06T10:41:03+0100,2024-01-06T12:45:00+0100,2024-01-06T12:45:00+0100,2024-01-06T11:09:39
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T11:27:14
6028099,Arnhem-Nijmegen,2,Impact bekend,Defecte trein,2,geen Intercity's,,Tussen Arnhem Centraal en Nijmegen rijden er geen Intercity's door een defecte trein.,,,"AH, AHZ, EST, NM, NML","Arnhem Centraal, Arnhem Zuid, Elst, Nijmegen, Nijmegen Lent",2024-01-06T10:41:03+0100,2024-01-06T12:45:00+0100,2024-01-06T12:45:00+0100,2024-01-06T11:27:14
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T11:35:17
6028099,Arnhem-Nijmegen,2,Impact bekend,Defecte trein,2,geen Intercity's,,Tussen Arnhem Centraal en Nijmegen rijden er geen Intercity's door een defecte trein.,,,"AH, AHZ, EST, NM, NML","Arnhem Centraal, Arnhem Zuid, Elst, Nijmegen, Nijmegen Lent",2024-01-06T10:41:03+0100,2024-01-06T12:45:00+0100,2024-01-06T12:45:00+0100,2024-01-06T11:35:17
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T11:43:17
6028099,Arnhem-Nijmegen,2,Impact bekend,Defecte trein,2,geen Intercity's,,Tussen Arnhem Centraal en Nijmegen rijden er geen Intercity's door een defecte trein.,,,"AH, AHZ, EST, NM, NML","Arnhem Centraal, Arnhem Zuid, Elst, Nijmegen, Nijmegen Lent",2024-01-06T10:41:03+0100,2024-01-06T12:00:00+0100,2024-01-06T12:00:00+0100,2024-01-06T11:43:17
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,later vandaag hinder in de treindienst,,Tussen Roermond en Maastricht Randwyck is er later vandaag hinder in de treindienst door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T11:51:04
6028099,Arnhem-Nijmegen,4,Storing voorbij,Defecte trein,2,beperkingen voorbij,,Tussen Arnhem Centraal en Nijmegen zijn de beperkingen voorbij.,,,"AH, AHZ, EST, NM, NML","Arnhem Centraal, Arnhem Zuid, Elst, Nijmegen, Nijmegen Lent",2024-01-06T10:41:03+0100,2024-01-06T12:00:00+0100,2024-01-06T12:00:00+0100,2024-01-06T11:51:04
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,minder stoptreinen,,Tussen Roermond en Maastricht Randwyck rijden er minder stoptreinen door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T11:59:01
6028099,Arnhem-Nijmegen,4,Storing voorbij,Defecte trein,2,beperkingen voorbij,,Tussen Arnhem Centraal en Nijmegen zijn de beperkingen voorbij.,,,"AH, AHZ, EST, NM, NML","Arnhem Centraal, Arnhem Zuid, Elst, Nijmegen, Nijmegen Lent",2024-01-06T10:41:03+0100,2024-01-06T12:00:00+0100,2024-01-06T12:00:00+0100,2024-01-06T11:59:01
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,minder stoptreinen,,Tussen Roermond en Maastricht Randwyck rijden er minder stoptreinen door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T12:12:20
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,minder stoptreinen,,Tussen Roermond en Maastricht Randwyck rijden er minder stoptreinen door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:00:00+0100,2024-01-06T17:00:00+0100,2024-01-06T12:20:27
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,minder stoptreinen,,Tussen Roermond en Maastricht Randwyck rijden er minder stoptreinen door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:15:00+0100,2024-01-06T17:15:00+0100,2024-01-06T12:28:07
6028101,Amsterdam Sloterdijk-Schiphol Airport; Amsterdam Zuid-Leiden Centraal,1b,Gevolgen bekend,Defecte trein,2,verstoring treindienst,,Tussen Amsterdam Sloterdijk en Schiphol Airport is er een verstoring in de treindienst en tussen Amsterdam Zuid en Schiphol Airport is er een verstoring in de treindienst door een defecte trein.,,,"ASDL, ASDZ, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Lelylaan, Amsterdam Sloterdijk, Amsterdam Zuid, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-06T12:17:43+0100,2024-01-06T13:15:00+0100,2024-01-06T13:15:00+0100,2024-01-06T12:28:07
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,minder stoptreinen,,Tussen Roermond en Maastricht Randwyck rijden er minder stoptreinen door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:15:00+0100,2024-01-06T17:15:00+0100,2024-01-06T12:36:12
6028101,Amsterdam Sloterdijk-Schiphol Airport; Amsterdam Zuid-Leiden Centraal,1b,Gevolgen bekend,Defecte trein,2,veel minder treinen,,Tussen Amsterdam Sloterdijk en Schiphol Airport rijden er veel minder treinen en tussen Amsterdam Zuid en Schiphol Airport rijden er veel minder treinen door een defecte trein.,,,"ASDL, ASDZ, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Lelylaan, Amsterdam Sloterdijk, Amsterdam Zuid, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-06T12:17:43+0100,2024-01-06T13:15:00+0100,2024-01-06T13:15:00+0100,2024-01-06T12:36:12
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,minder stoptreinen,,Tussen Roermond en Maastricht Randwyck rijden er minder stoptreinen door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:15:00+0100,2024-01-06T17:15:00+0100,2024-01-06T12:43:57
6028101,Amsterdam Sloterdijk-Schiphol Airport; Amsterdam Zuid-Leiden Centraal,1b,Gevolgen bekend,Defecte trein,2,veel minder treinen,,Tussen Amsterdam Sloterdijk en Schiphol Airport rijden er veel minder treinen en tussen Amsterdam Zuid en Schiphol Airport rijden er veel minder treinen door een defecte trein.,,,"ASDL, ASDZ, ASS, HFD, LEDN, NVP, SHL, SSH","Amsterdam Lelylaan, Amsterdam Sloterdijk, Amsterdam Zuid, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport",2024-01-06T12:17:43+0100,2024-01-06T14:00:00+0100,2024-01-06T14:00:00+0100,2024-01-06T12:43:57
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,minder stoptreinen,,Tussen Roermond en Maastricht Randwyck rijden er minder stoptreinen door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:15:00+0100,2024-01-06T17:15:00+0100,2024-01-06T12:51:38
6028101,Schiphol-Amersfoort; Leiden-Duivendrecht-Lelystad,1b,Gevolgen bekend,Defecte trein,4,geen treinen,,Tussen Schiphol Airport en Amsterdam Zuid rijden er geen treinen door een defecte trein.,,,"ALM, ALMB, ALMM, ALMO, ALMP, AMF, AMPO, ASDZ, BRN, BSMZ, DMNZ, DVD, HFD, HVS, HVSM, LEDN, LLS, NDB, NVP, RAI, SHL, SSH, WP","Almere Buiten, Almere Centrum, Almere Muziekwijk, Almere Oostvaarders, Almere Parkwijk, Almere Poort, Amersfoort Centraal, Amsterdam RAI, Amsterdam Zuid, Baarn, Bussum Zuid, Diemen Zuid, Duivendrecht, Hilversum, Hilversum Media Park, Hoofddorp, Leiden Centraal, Lelystad Centrum, Naarden-Bussum, Nieuw Vennep, Sassenheim, Schiphol Airport, Weesp",2024-01-06T12:17:43+0100,2024-01-06T14:00:00+0100,2024-01-06T14:00:00+0100,2024-01-06T12:51:38
6028103,Schiphol-Utrecht,1b,Gevolgen bekend,Defecte trein,3,geen treinen,,Tussen Schiphol Airport en Amsterdam Zuid rijden er geen treinen door een defecte trein.,,,"AC, ASB, ASDZ, ASHD, BKL, MAS, RAI, SHL, UT, UTZL","Abcoude, Amsterdam Bijlmer ArenA, Amsterdam Holendrecht, Amsterdam RAI, Amsterdam Zuid, Breukelen, Maarssen, Schiphol Airport, Utrecht Centraal, Utrecht Zuilen",2024-01-06T12:17:43+0100,2024-01-06T14:00:00+0100,2024-01-06T14:00:00+0100,2024-01-06T12:51:38
6028102,Amsterdam-Schiphol; Leiden-Schiphol-Zaandam,1b,Gevolgen bekend,Defecte trein,4,geen treinen,,Tussen Amsterdam Sloterdijk en Schiphol Airport rijden er geen treinen door een defecte trein.,,,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH, ZD","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport, Zaandam",2024-01-06T12:17:43+0100,2024-01-06T14:00:00+0100,2024-01-06T14:00:00+0100,2024-01-06T12:51:38
6028095,Roermond-Maastricht-Maastricht Randwyck,2,Impact bekend,Tekort personeel,2,minder stoptreinen,,Tussen Roermond en Maastricht Randwyck rijden er minder stoptreinen door een tekort aan personeel.,,,"BDE, BK, EC, LUT, MT, MTR, RM, SRN, STD","Beek-Elsloo, Bunde, Echt, Geleen-Lutterade, Maastricht, Maastricht Randwyck, Roermond, Sittard, Susteren",2024-01-06T00:21:38+0100,2024-01-06T17:15:00+0100,2024-01-06T17:15:00+0100,2024-01-06T12:59:24
6028104,Leiden-Den Haag; Amsterdam-Schiphol-Rotterdam (HSL),1b,Gevolgen bekend,Defecte trein,2,"minder Sprinters, geen Intercity direct treinen",,Tussen Amsterdam Centraal en Schiphol Airport rijden er geen Intercity direct treinen en tussen Leiden Centraal en Den Haag Centraal rijden er minder Sprinters door een defecte trein.,,30,"ASD, ASDL, ASS, DVNK, GVC, GVM, HFD, LAA, LEDN, RTD, SHL, VST","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, De Vink, Den Haag Centraal, Den Haag Laan v NOI, Den Haag Mariahoeve, Hoofddorp, Leiden Centraal, Rotterdam Centraal, Schiphol Airport, Voorschoten",2024-01-06T12:17:43+0100,2024-01-06T13:30:00+0100,2024-01-06T13:30:00+0100,2024-01-06T12:59:24
6028102,Amsterdam-Schiphol; Leiden-Schiphol-Zaandam,1b,Gevolgen bekend,Defecte trein,4,veel minder treinen,,Tussen Amsterdam Sloterdijk en Schiphol Airport rijden er veel minder treinen door een defecte trein.,,,"ASD, ASDL, ASS, HFD, LEDN, NVP, SHL, SSH, ZD","Amsterdam Centraal, Amsterdam Lelylaan, Amsterdam Sloterdijk, Hoofddorp, Leiden Centraal, Nieuw Vennep, Sassenheim, Schiphol Airport, Zaandam",2024-01-06T12:17:43+0100,2024-01-06T13:30:00+0100,2024-01-06T13:30:00+0100,2024-01-06T12:59:24
